STATION,DATE,PRCP,TMAX,TMIN
USW00014739,1970-03-12,0,49,32
USW00014739,1970-03-13,0.52,43,33
USW00014739,1970-03-14,0.2,36,33
USW00014739,1970-03-15,0,40,28
USW00014739,1970-03-16,0,40,28
USW00014739,1970-03-17,0,46,28
USW00014739,1970-03-18,0,49,34
USW00014739,1970-03-19,0,48,35
USW00014739,1970-03-20,0.02,55,36
USW00014739,1970-03-21,0.36,49,36
USW00014739,1970-03-22,0.13,48,38
USW00014739,1970-03-23,0.66,45,38
USW00014739,1970-03-24,0,50,36
USW00014739,1970-03-25,0,53,38
USW00014739,1970-03-26,0.26,57,40
USW00014739,1970-03-27,0.2,56,39
USW00014739,1970-03-28,0,52,36
USW00014739,1970-03-29,0.74,45,28
USW00014739,1970-03-30,0,34,21
USW00014739,1970-03-31,0.7,36,31
USW00014739,1970-04-01,0,48,28
USW00014739,1970-04-02,1.83,58,35
USW00014739,1970-04-03,0,49,39
USW00014739,1970-04-04,0,51,36
USW00014739,1970-04-05,0,49,34
USW00014739,1970-04-06,0,45,30
USW00014739,1970-04-07,0.04,47,38
USW00014739,1970-04-08,0,67,38
USW00014739,1970-04-09,0.12,72,52
USW00014739,1970-04-10,0,52,39
USW00014739,1970-04-11,0,51,35
USW00014739,1970-04-12,0,53,37
USW00014739,1970-04-13,0,55,42
USW00014739,1970-04-14,0,55,42
USW00014739,1970-04-15,0,55,40
USW00014739,1970-04-16,0,55,40
USW00014739,1970-04-17,0,63,42
USW00014739,1970-04-18,0,60,44
USW00014739,1970-04-19,0,58,40
USW00014739,1970-04-20,0.2,46,38
USW00014739,1970-04-21,0.16,45,41
USW00014739,1970-04-22,0,58,42
USW00014739,1970-04-23,0,49,41
USW00014739,1970-04-24,0.44,57,43
USW00014739,1970-04-25,0,66,49
USW00014739,1970-04-26,0,65,49
USW00014739,1970-04-27,0,75,55
USW00014739,1970-04-28,0,74,48
USW00014739,1970-04-29,0,57,47
USW00014739,1970-04-30,0,73,48
USW00014739,1970-05-01,0,77,49
USW00014739,1970-05-02,0,79,58
USW00014739,1970-05-03,0.11,62,51
USW00014739,1970-05-04,0,55,48
USW00014739,1970-05-05,0,73,47
USW00014739,1970-05-06,0.15,56,40
USW00014739,1970-05-07,0,57,39
USW00014739,1970-05-08,0,71,48
USW00014739,1970-05-09,0.06,70,52
USW00014739,1970-05-10,0,92,49
USW00014739,1970-05-11,0,85,60
USW00014739,1970-05-12,0,74,52
USW00014739,1970-05-13,0.19,62,52
USW00014739,1970-05-14,0.04,57,50
USW00014739,1970-05-15,0,61,48
USW00014739,1970-05-16,0,59,51
USW00014739,1970-05-17,1.22,65,52
USW00014739,1970-05-18,1.07,57,50
USW00014739,1970-05-19,0,62,49
USW00014739,1970-05-20,0,73,50
USW00014739,1970-05-21,0,61,52
USW00014739,1970-05-22,0,84,53
USW00014739,1970-05-23,0,72,57
USW00014739,1970-05-24,0,73,54
USW00014739,1970-05-25,0.06,57,51
USW00014739,1970-05-26,0.09,70,53
USW00014739,1970-05-27,0.02,75,57
USW00014739,1970-05-28,0,65,51
USW00014739,1970-05-29,0,61,52
USW00014739,1970-05-30,0,71,49
USW00014739,1970-05-31,0,83,51
USW00014739,1970-06-01,0,89,63
USW00014739,1970-06-02,0,88,64
USW00014739,1970-06-03,1.65,88,62
USW00014739,1970-06-04,0.05,65,57
USW00014739,1970-06-05,0.04,62,56
USW00014739,1970-06-06,0.88,59,50
USW00014739,1970-06-07,0.18,59,51
USW00014739,1970-06-08,0.07,77,55
USW00014739,1970-06-09,0,87,61
USW00014739,1970-06-10,0,84,63
USW00014739,1970-06-11,0,90,62
USW00014739,1970-06-12,0.05,75,55
USW00014739,1970-06-13,0.01,65,55
USW00014739,1970-06-14,0,73,51
USW00014739,1970-06-15,0,78,56
USW00014739,1970-06-16,0,77,58
USW00014739,1970-06-17,0,77,62
USW00014739,1970-06-18,0.03,78,65
USW00014739,1970-06-19,0,87,66
USW00014739,1970-06-20,0,71,58
USW00014739,1970-06-21,0.02,73,54
USW00014739,1970-06-22,0,71,58
USW00014739,1970-06-23,0,80,59
USW00014739,1970-06-24,0,86,61
USW00014739,1970-06-25,0,84,59
USW00014739,1970-06-26,0.84,63,55
USW00014739,1970-06-27,0.7,64,54
USW00014739,1970-06-28,0,76,52
USW00014739,1970-06-29,0,82,54
USW00014739,1970-06-30,0.1,72,64
USW00014739,1970-07-01,0,75,64
USW00014739,1970-07-02,0,71,61
USW00014739,1970-07-03,0,78,62
USW00014739,1970-07-04,0.66,80,62
USW00014739,1970-07-05,0,82,69
USW00014739,1970-07-06,0,79,61
USW00014739,1970-07-07,0,87,65
USW00014739,1970-07-08,0,87,65
USW00014739,1970-07-09,0,86,63
USW00014739,1970-07-10,0,83,66
USW00014739,1970-07-11,0,85,70
USW00014739,1970-07-12,0.22,81,60
USW00014739,1970-07-13,0,72,58
USW00014739,1970-07-14,0,82,61
USW00014739,1970-07-15,0,82,66
USW00014739,1970-07-16,0.28,77,68
USW00014739,1970-07-17,0,82,65
USW00014739,1970-07-18,0,90,63
USW00014739,1970-07-19,0,71,62
USW00014739,1970-07-20,0,74,61
USW00014739,1970-07-21,0,84,65
USW00014739,1970-07-22,0,84,62
USW00014739,1970-07-23,0,86,67
USW00014739,1970-07-24,0,90,68
USW00014739,1970-07-25,0,90,68
USW00014739,1970-07-26,0,84,71
USW00014739,1970-07-27,0.11,90,70
USW00014739,1970-07-28,0,92,72
USW00014739,1970-07-29,0,91,75
USW00014739,1970-07-30,0,90,72
USW00014739,1970-07-31,0,87,68
USW00014739,1970-08-01,0.03,85,66
USW00014739,1970-08-02,0.01,91,73
USW00014739,1970-08-03,0,89,70
USW00014739,1970-08-04,0.07,85,65
USW00014739,1970-08-05,0,74,62
USW00014739,1970-08-06,0,76,62
USW00014739,1970-08-07,0,83,60
USW00014739,1970-08-08,0,83,66
USW00014739,1970-08-09,0,83,63
USW00014739,1970-08-10,0,79,63
USW00014739,1970-08-11,0.93,72,60
USW00014739,1970-08-12,0.38,87,62
USW00014739,1970-08-13,0,86,67
USW00014739,1970-08-14,0,89,70
USW00014739,1970-08-15,0,94,71
USW00014739,1970-08-16,0,94,72
USW00014739,1970-08-17,0.53,83,71
USW00014739,1970-08-18,0,84,65
USW00014739,1970-08-19,0,75,62
USW00014739,1970-08-20,0.45,74,64
USW00014739,1970-08-21,0.01,84,68
USW00014739,1970-08-22,0,78,62
USW00014739,1970-08-23,1.55,75,63
USW00014739,1970-08-24,0,79,62
USW00014739,1970-08-25,0,83,60
USW00014739,1970-08-26,0,86,63
USW00014739,1970-08-27,0,83,65
USW00014739,1970-08-28,0.12,82,62
USW00014739,1970-08-29,0,83,66
USW00014739,1970-08-30,0.04,78,59
USW00014739,1970-08-31,0,80,60
USW00014739,1970-09-01,0,72,55
USW00014739,1970-09-02,0,75,55
USW00014739,1970-09-03,0.04,73,55
USW00014739,1970-09-04,0.12,84,65
USW00014739,1970-09-05,0,84,66
USW00014739,1970-09-06,0,75,59
USW00014739,1970-09-07,0,64,58
USW00014739,1970-09-08,0,64,54
USW00014739,1970-09-09,0.21,64,54
USW00014739,1970-09-10,0.07,76,60
USW00014739,1970-09-11,0,76,61
USW00014739,1970-09-12,0,73,55
USW00014739,1970-09-13,0,79,53
USW00014739,1970-09-14,0.03,69,52
USW00014739,1970-09-15,0.64,57,52
USW00014739,1970-09-16,0.39,81,53
USW00014739,1970-09-17,0,66,54
USW00014739,1970-09-18,0.62,68,58
USW00014739,1970-09-19,0,74,57
USW00014739,1970-09-20,0,77,55
USW00014739,1970-09-21,0,81,59
USW00014739,1970-09-22,0,91,66
USW00014739,1970-09-23,0,92,68
USW00014739,1970-09-24,0,71,62
USW00014739,1970-09-25,0,88,62
USW00014739,1970-09-26,0,77,64
USW00014739,1970-09-27,0.45,83,56
USW00014739,1970-09-28,0,59,53
USW00014739,1970-09-29,0.03,61,50
USW00014739,1970-09-30,0,62,48
USW00014739,1970-10-01,0,61,52
USW00014739,1970-10-02,0,63,50
USW00014739,1970-10-03,0.29,74,56
USW00014739,1970-10-04,0.02,65,49
USW00014739,1970-10-05,0,62,45
USW00014739,1970-10-06,0,61,44
USW00014739,1970-10-07,0,73,56
USW00014739,1970-10-08,0,73,56
USW00014739,1970-10-09,0,69,55
USW00014739,1970-10-10,0,59,55
USW00014739,1970-10-11,0,63,57
USW00014739,1970-10-12,0,72,55
USW00014739,1970-10-13,0,73,60
USW00014739,1970-10-14,0,74,61
USW00014739,1970-10-15,0.1,76,62
USW00014739,1970-10-16,0.5,67,42
USW00014739,1970-10-17,0,46,37
USW00014739,1970-10-18,0,61,36
USW00014739,1970-10-19,0,55,43
USW00014739,1970-10-20,0,56,36
USW00014739,1970-10-21,0,57,41
USW00014739,1970-10-22,0.02,59,52
USW00014739,1970-10-23,1.62,59,55
USW00014739,1970-10-24,0,69,57
USW00014739,1970-10-25,0.02,57,51
USW00014739,1970-10-26,0.06,53,46
USW00014739,1970-10-27,0,46,36
USW00014739,1970-10-28,0,54,34
USW00014739,1970-10-29,0,53,37
USW00014739,1970-10-30,0,53,36
USW00014739,1970-10-31,0,54,36
USW00014739,1970-11-01,0,57,43
USW00014739,1970-11-02,0.96,54,44
USW00014739,1970-11-03,0.27,57,45
USW00014739,1970-11-04,0.28,54,47
USW00014739,1970-11-05,0.36,49,42
USW00014739,1970-11-06,0,51,41
USW00014739,1970-11-07,0,63,41
USW00014739,1970-11-08,0,50,38
USW00014739,1970-11-09,0,49,36
USW00014739,1970-11-10,0,54,46
USW00014739,1970-11-11,0.28,59,48
USW00014739,1970-11-12,0,53,47
USW00014739,1970-11-13,0.62,49,44
USW00014739,1970-11-14,0.13,48,44
USW00014739,1970-11-15,0.61,46,41
USW00014739,1970-11-16,0.01,45,36
USW00014739,1970-11-17,0,49,35
USW00014739,1970-11-18,0,47,34
USW00014739,1970-11-19,0.06,47,44
USW00014739,1970-11-20,0.27,56,45
USW00014739,1970-11-21,0,56,42
USW00014739,1970-11-22,0,56,38
USW00014739,1970-11-23,0.07,56,33
USW00014739,1970-11-24,0,37,28
USW00014739,1970-11-25,0,35,26
USW00014739,1970-11-26,0,40,25
USW00014739,1970-11-27,0,48,35
USW00014739,1970-11-28,0.1,47,39
USW00014739,1970-11-29,0.02,44,36
USW00014739,1970-11-30,0.05,50,40
USW00014739,1970-12-01,0,44,34
USW00014739,1970-12-02,0,59,40
USW00014739,1970-12-03,0.03,57,42
USW00014739,1970-12-04,0.53,54,24
USW00014739,1970-12-05,0,34,23
USW00014739,1970-12-06,0.07,34,24
USW00014739,1970-12-07,0,30,16
USW00014739,1970-12-08,0,24,15
USW00014739,1970-12-09,0.24,36,21
USW00014739,1970-12-10,0,43,24
USW00014739,1970-12-11,0.16,31,20
USW00014739,1970-12-12,0.39,33,22
USW00014739,1970-12-13,0.3,30,22
USW00014739,1970-12-14,0,30,22
USW00014739,1970-12-15,0,27,18
USW00014739,1970-12-16,0.01,33,15
USW00014739,1970-12-17,2.82,42,30
USW00014739,1970-12-18,0,35,29
USW00014739,1970-12-19,0,46,27
USW00014739,1970-12-20,0,42,30
USW00014739,1970-12-21,0,31,16
USW00014739,1970-12-22,0.67,31,13
USW00014739,1970-12-23,0.73,34,13
USW00014739,1970-12-24,0.82,38,20
USW00014739,1970-12-25,0,28,19
USW00014739,1970-12-26,0.15,29,20
USW00014739,1970-12-27,0,30,18
USW00014739,1970-12-28,0,28,20
USW00014739,1970-12-29,0,28,17
USW00014739,1970-12-30,0,28,16
USW00014739,1970-12-31,0,32,18
USW00014739,1971-01-01,0.44,34,23
USW00014739,1971-01-02,0,36,26
USW00014739,1971-01-03,0,41,28
USW00014739,1971-01-04,0.3,34,24
USW00014739,1971-01-05,0.07,46,31
USW00014739,1971-01-06,0,33,23
USW00014739,1971-01-07,0,29,19
USW00014739,1971-01-08,0,23,13
USW00014739,1971-01-09,0.02,28,12
USW00014739,1971-01-10,0,35,18
USW00014739,1971-01-11,0,39,30
USW00014739,1971-01-12,0.01,36,13
USW00014739,1971-01-13,0,20,5
USW00014739,1971-01-14,0.3,20,14
USW00014739,1971-01-15,0,35,16
USW00014739,1971-01-16,0,22,7
USW00014739,1971-01-17,0,18,4
USW00014739,1971-01-18,0,19,8
USW00014739,1971-01-19,0,13,2
USW00014739,1971-01-20,0,17,2
USW00014739,1971-01-21,0.01,33,10
USW00014739,1971-01-22,0,38,25
USW00014739,1971-01-23,0.16,41,25
USW00014739,1971-01-24,0,39,24
USW00014739,1971-01-25,0.03,43,29
USW00014739,1971-01-26,0.38,43,24
USW00014739,1971-01-27,0.04,25,8
USW00014739,1971-01-28,0,21,2
USW00014739,1971-01-29,0,24,14
USW00014739,1971-01-30,0.12,45,24
USW00014739,1971-01-31,0,27,12
USW00014739,1971-02-01,0,19,8
USW00014739,1971-02-02,0,18,8
USW00014739,1971-02-03,0,20,5
USW00014739,1971-02-04,0,23,8
USW00014739,1971-02-05,0.87,36,22
USW00014739,1971-02-06,0,42,29
USW00014739,1971-02-07,0,38,28
USW00014739,1971-02-08,1.3,35,31
USW00014739,1971-02-09,0.03,40,25
USW00014739,1971-02-10,0,28,18
USW00014739,1971-02-11,0,34,19
USW00014739,1971-02-12,0,46,32
USW00014739,1971-02-13,1.12,53,32
USW00014739,1971-02-14,0,43,22
USW00014739,1971-02-15,0,34,22
USW00014739,1971-02-16,0,37,23
USW00014739,1971-02-17,0.12,38,20
USW00014739,1971-02-18,0,48,32
USW00014739,1971-02-19,0,46,32
USW00014739,1971-02-20,0.38,35,27
USW00014739,1971-02-21,0.07,31,26
USW00014739,1971-02-22,0,35,29
USW00014739,1971-02-23,0.65,35,26
USW00014739,1971-02-24,0.03,34,24
USW00014739,1971-02-25,0.06,39,27
USW00014739,1971-02-26,0,45,29
USW00014739,1971-02-27,0.42,46,33
USW00014739,1971-02-28,0,51,38
USW00014739,1971-03-01,0,47,35
USW00014739,1971-03-02,0,43,30
USW00014739,1971-03-03,0.44,35,30
USW00014739,1971-03-04,0.96,41,26
USW00014739,1971-03-05,0,37,26
USW00014739,1971-03-06,0,44,30
USW00014739,1971-03-07,0.25,38,32
USW00014739,1971-03-08,0,36,26
USW00014739,1971-03-09,0,35,24
USW00014739,1971-03-10,0,42,25
USW00014739,1971-03-11,0.54,34,30
USW00014739,1971-03-12,0,42,29
USW00014739,1971-03-13,0.01,39,29
USW00014739,1971-03-14,0.17,41,31
USW00014739,1971-03-15,0.02,60,33
USW00014739,1971-03-16,0,65,40
USW00014739,1971-03-17,0,44,33
USW00014739,1971-03-18,0,43,28
USW00014739,1971-03-19,0.67,41,29
USW00014739,1971-03-20,0.02,45,31
USW00014739,1971-03-21,0,42,33
USW00014739,1971-03-22,0,47,32
USW00014739,1971-03-23,0,41,32
USW00014739,1971-03-24,0,37,26
USW00014739,1971-03-25,0,42,23
USW00014739,1971-03-26,0,41,26
USW00014739,1971-03-27,0,40,29
USW00014739,1971-03-28,0,46,30
USW00014739,1971-03-29,0,57,34
USW00014739,1971-03-30,0,50,35
USW00014739,1971-03-31,0,50,32
USW00014739,1971-04-01,0,55,30
USW00014739,1971-04-02,0.06,67,40
USW00014739,1971-04-03,0.1,54,41
USW00014739,1971-04-04,0,57,36
USW00014739,1971-04-05,0,42,33
USW00014739,1971-04-06,0.25,43,32
USW00014739,1971-04-07,1.12,47,32
USW00014739,1971-04-08,0,47,32
USW00014739,1971-04-09,0,59,32
USW00014739,1971-04-10,0,67,40
USW00014739,1971-04-11,0,44,36
USW00014739,1971-04-12,0,50,31
USW00014739,1971-04-13,0,72,35
USW00014739,1971-04-14,0.06,55,33
USW00014739,1971-04-15,0,49,31
USW00014739,1971-04-16,0.08,45,30
USW00014739,1971-04-17,0,51,30
USW00014739,1971-04-18,0.14,47,38
USW00014739,1971-04-19,0.11,56,41
USW00014739,1971-04-20,0,57,44
USW00014739,1971-04-21,0,65,44
USW00014739,1971-04-22,0,57,40
USW00014739,1971-04-23,0,58,39
USW00014739,1971-04-24,0.08,61,39
USW00014739,1971-04-25,0.01,49,38
USW00014739,1971-04-26,0.12,53,40
USW00014739,1971-04-27,0.02,51,41
USW00014739,1971-04-28,0.07,51,38
USW00014739,1971-04-29,0.7,43,36
USW00014739,1971-04-30,0,57,42
USW00014739,1971-05-01,0,60,43
USW00014739,1971-05-02,0.13,62,43
USW00014739,1971-05-03,0.38,50,44
USW00014739,1971-05-04,0,49,44
USW00014739,1971-05-05,0,70,45
USW00014739,1971-05-06,0,55,46
USW00014739,1971-05-07,0,71,47
USW00014739,1971-05-08,0.25,63,44
USW00014739,1971-05-09,0.48,46,43
USW00014739,1971-05-10,0.21,56,44
USW00014739,1971-05-11,0,74,43
USW00014739,1971-05-12,0,79,54
USW00014739,1971-05-13,0.68,61,50
USW00014739,1971-05-14,0.04,71,49
USW00014739,1971-05-15,0,70,44
USW00014739,1971-05-16,1.05,51,46
USW00014739,1971-05-17,0.05,69,48
USW00014739,1971-05-18,0,64,48
USW00014739,1971-05-19,0,59,48
USW00014739,1971-05-20,0,54,46
USW00014739,1971-05-21,0,60,48
USW00014739,1971-05-22,0.21,62,51
USW00014739,1971-05-23,0,68,46
USW00014739,1971-05-24,0,74,45
USW00014739,1971-05-25,0,79,52
USW00014739,1971-05-26,0,75,60
USW00014739,1971-05-27,0.03,69,53
USW00014739,1971-05-28,0,63,49
USW00014739,1971-05-29,0,68,50
USW00014739,1971-05-30,0.21,55,51
USW00014739,1971-05-31,0,68,52
USW00014739,1971-06-01,0,65,51
USW00014739,1971-06-02,0,77,48
USW00014739,1971-06-03,0.56,77,53
USW00014739,1971-06-04,0.08,85,61
USW00014739,1971-06-05,0,75,56
USW00014739,1971-06-06,0,72,51
USW00014739,1971-06-07,0,88,60
USW00014739,1971-06-08,0.49,87,66
USW00014739,1971-06-09,0,70,60
USW00014739,1971-06-10,0,73,56
USW00014739,1971-06-11,0,77,55
USW00014739,1971-06-12,0,83,57
USW00014739,1971-06-13,0,75,58
USW00014739,1971-06-14,0,64,54
USW00014739,1971-06-15,0,64,52
USW00014739,1971-06-16,0,74,56
USW00014739,1971-06-17,0,81,56
USW00014739,1971-06-18,0,87,62
USW00014739,1971-06-19,0,86,64
USW00014739,1971-06-20,0,90,64
USW00014739,1971-06-21,0.45,90,67
USW00014739,1971-06-22,0,79,60
USW00014739,1971-06-23,0,70,59
USW00014739,1971-06-24,0,90,60
USW00014739,1971-06-25,0.16,86,66
USW00014739,1971-06-26,0,82,69
USW00014739,1971-06-27,0,84,64
USW00014739,1971-06-28,0,74,60
USW00014739,1971-06-29,0,78,57
USW00014739,1971-06-30,0,94,67
USW00014739,1971-07-01,0.48,93,70
USW00014739,1971-07-02,0,79,67
USW00014739,1971-07-03,0,71,60
USW00014739,1971-07-04,0,86,58
USW00014739,1971-07-05,0,85,62
USW00014739,1971-07-06,0.06,90,65
USW00014739,1971-07-07,0,90,72
USW00014739,1971-07-08,0,92,71
USW00014739,1971-07-09,0,94,68
USW00014739,1971-07-10,0,89,71
USW00014739,1971-07-11,0,77,66
USW00014739,1971-07-12,0,76,63
USW00014739,1971-07-13,0.02,81,62
USW00014739,1971-07-14,0.1,83,64
USW00014739,1971-07-15,0,84,62
USW00014739,1971-07-16,0,86,62
USW00014739,1971-07-17,0.37,84,68
USW00014739,1971-07-18,0,80,61
USW00014739,1971-07-19,0.77,78,59
USW00014739,1971-07-20,0,75,64
USW00014739,1971-07-21,0,78,63
USW00014739,1971-07-22,0,75,65
USW00014739,1971-07-23,0,86,60
USW00014739,1971-07-24,0,85,65
USW00014739,1971-07-25,0,77,64
USW00014739,1971-07-26,0,80,59
USW00014739,1971-07-27,0.16,79,67
USW00014739,1971-07-28,0,74,64
USW00014739,1971-07-29,0.06,82,61
USW00014739,1971-07-30,0.82,77,67
USW00014739,1971-07-31,0,89,66
USW00014739,1971-08-01,0,86,71
USW00014739,1971-08-02,0,86,71
USW00014739,1971-08-03,0,87,69
USW00014739,1971-08-04,0.01,77,67
USW00014739,1971-08-05,0,80,62
USW00014739,1971-08-06,0,86,65
USW00014739,1971-08-07,0,88,66
USW00014739,1971-08-08,0,79,62
USW00014739,1971-08-09,0,93,73
USW00014739,1971-08-10,0,93,71
USW00014739,1971-08-11,0.36,90,68
USW00014739,1971-08-12,0.15,79,64
USW00014739,1971-08-13,0,82,59
USW00014739,1971-08-14,0,76,61
USW00014739,1971-08-15,0,77,64
USW00014739,1971-08-16,0,80,61
USW00014739,1971-08-17,0,89,61
USW00014739,1971-08-18,0,81,66
USW00014739,1971-08-19,0,89,65
USW00014739,1971-08-20,0.23,88,69
USW00014739,1971-08-21,0,87,71
USW00014739,1971-08-22,0,83,69
USW00014739,1971-08-23,0.01,78,57
USW00014739,1971-08-24,0,75,52
USW00014739,1971-08-25,0,78,55
USW00014739,1971-08-26,0,73,62
USW00014739,1971-08-27,0.76,65,62
USW00014739,1971-08-28,0.07,83,63
USW00014739,1971-08-29,0,86,66
USW00014739,1971-08-30,0,87,66
USW00014739,1971-08-31,0,70,61
USW00014739,1971-09-01,0,79,58
USW00014739,1971-09-02,0,73,56
USW00014739,1971-09-03,0,83,63
USW00014739,1971-09-04,0,91,68
USW00014739,1971-09-05,0,92,70
USW00014739,1971-09-06,0,80,61
USW00014739,1971-09-07,0,81,60
USW00014739,1971-09-08,0,86,68
USW00014739,1971-09-09,0.09,91,69
USW00014739,1971-09-10,0,73,61
USW00014739,1971-09-11,0,78,65
USW00014739,1971-09-12,0.28,76,65
USW00014739,1971-09-13,0.69,71,63
USW00014739,1971-09-14,0.3,68,63
USW00014739,1971-09-15,0,75,63
USW00014739,1971-09-16,0,83,65
USW00014739,1971-09-17,0,72,63
USW00014739,1971-09-18,0.03,73,63
USW00014739,1971-09-19,0,67,57
USW00014739,1971-09-20,0.05,69,61
USW00014739,1971-09-21,0.11,76,58
USW00014739,1971-09-22,0,66,54
USW00014739,1971-09-23,0,67,54
USW00014739,1971-09-24,0,67,53
USW00014739,1971-09-25,0,68,49
USW00014739,1971-09-26,0,66,53
USW00014739,1971-09-27,0,65,50
USW00014739,1971-09-28,0,69,57
USW00014739,1971-09-29,0,77,62
USW00014739,1971-09-30,0,79,62
USW00014739,1971-10-01,0,66,55
USW00014739,1971-10-02,0,86,56
USW00014739,1971-10-03,0,73,52
USW00014739,1971-10-04,0,63,49
USW00014739,1971-10-05,0,77,56
USW00014739,1971-10-06,0.24,72,56
USW00014739,1971-10-07,0,65,49
USW00014739,1971-10-08,0,62,45
USW00014739,1971-10-09,0,65,48
USW00014739,1971-10-10,1.3,68,58
USW00014739,1971-10-11,0.13,67,54
USW00014739,1971-10-12,0,63,50
USW00014739,1971-10-13,0,62,47
USW00014739,1971-10-14,0,74,55
USW00014739,1971-10-15,0,77,60
USW00014739,1971-10-16,0,66,54
USW00014739,1971-10-17,0,57,48
USW00014739,1971-10-18,0,59,47
USW00014739,1971-10-19,0,61,47
USW00014739,1971-10-20,0,59,49
USW00014739,1971-10-21,0,67,49
USW00014739,1971-10-22,0,72,49
USW00014739,1971-10-23,0,72,54
USW00014739,1971-10-24,0.16,57,54
USW00014739,1971-10-25,0.33,61,55
USW00014739,1971-10-26,0,67,55
USW00014739,1971-10-27,0,69,56
USW00014739,1971-10-28,0,77,59
USW00014739,1971-10-29,0,71,56
USW00014739,1971-10-30,0,72,50
USW00014739,1971-10-31,0,56,52
USW00014739,1971-11-01,0.11,76,56
USW00014739,1971-11-02,0.54,71,56
USW00014739,1971-11-03,0.15,68,53
USW00014739,1971-11-04,0,56,44
USW00014739,1971-11-05,0,53,41
USW00014739,1971-11-06,0,60,43
USW00014739,1971-11-07,0.15,64,34
USW00014739,1971-11-08,0,42,28
USW00014739,1971-11-09,0,40,24
USW00014739,1971-11-10,0,41,33
USW00014739,1971-11-11,0.26,38,34
USW00014739,1971-11-12,0,47,34
USW00014739,1971-11-13,0,47,29
USW00014739,1971-11-14,0,42,27
USW00014739,1971-11-15,0,45,30
USW00014739,1971-11-16,0,54,36
USW00014739,1971-11-17,0,47,33
USW00014739,1971-11-18,0,50,43
USW00014739,1971-11-19,0,61,41
USW00014739,1971-11-20,0.01,57,40
USW00014739,1971-11-21,0.87,44,35
USW00014739,1971-11-22,0.39,41,32
USW00014739,1971-11-23,0,36,26
USW00014739,1971-11-24,0,40,25
USW00014739,1971-11-25,2.59,47,34
USW00014739,1971-11-26,0,44,34
USW00014739,1971-11-27,0.24,45,34
USW00014739,1971-11-28,0.34,45,38
USW00014739,1971-11-29,1.07,48,35
USW00014739,1971-11-30,0.02,50,33
USW00014739,1971-12-01,0,35,23
USW00014739,1971-12-02,0,32,20
USW00014739,1971-12-03,0,41,23
USW00014739,1971-12-04,0,36,23
USW00014739,1971-12-05,0,33,20
USW00014739,1971-12-06,0.35,50,25
USW00014739,1971-12-07,0.02,53,42
USW00014739,1971-12-08,0,43,35
USW00014739,1971-12-09,0.1,45,36
USW00014739,1971-12-10,0,48,41
USW00014739,1971-12-11,0.05,64,43
USW00014739,1971-12-12,0,52,36
USW00014739,1971-12-13,0,50,35
USW00014739,1971-12-14,0.05,41,34
USW00014739,1971-12-15,0.3,47,34
USW00014739,1971-12-16,0.03,64,39
USW00014739,1971-12-17,0,44,38
USW00014739,1971-12-18,0.06,40,16
USW00014739,1971-12-19,0.03,29,13
USW00014739,1971-12-20,0.21,33,28
USW00014739,1971-12-21,0,45,30
USW00014739,1971-12-22,0,40,19
USW00014739,1971-12-23,0,34,17
USW00014739,1971-12-24,0.25,52,34
USW00014739,1971-12-25,0,44,27
USW00014739,1971-12-26,0.01,51,30
USW00014739,1971-12-27,0.1,46,34
USW00014739,1971-12-28,0,55,32
USW00014739,1971-12-29,0,43,29
USW00014739,1971-12-30,0.82,39,23
USW00014739,1971-12-31,0.02,23,17
USW00014739,1972-01-01,0,32,13
USW00014739,1972-01-02,0.31,51,31
USW00014739,1972-01-03,0,43,36
USW00014739,1972-01-04,0.37,42,35
USW00014739,1972-01-05,0.18,41,16
USW00014739,1972-01-06,0,25,11
USW00014739,1972-01-07,0,36,23
USW00014739,1972-01-08,0,34,18
USW00014739,1972-01-09,0.13,51,18
USW00014739,1972-01-10,0.03,55,39
USW00014739,1972-01-11,0.03,50,38
USW00014739,1972-01-12,0.08,49,35
USW00014739,1972-01-13,0.15,58,35
USW00014739,1972-01-14,0.02,59,29
USW00014739,1972-01-15,0,34,19
USW00014739,1972-01-16,0,19,5
USW00014739,1972-01-17,0,34,5
USW00014739,1972-01-18,0,49,28
USW00014739,1972-01-19,0,57,35
USW00014739,1972-01-20,0.29,38,32
USW00014739,1972-01-21,0,41,28
USW00014739,1972-01-22,0,38,26
USW00014739,1972-01-23,0.02,51,35
USW00014739,1972-01-24,0.23,48,37
USW00014739,1972-01-25,0.04,56,25
USW00014739,1972-01-26,0,25,19
USW00014739,1972-01-27,0,28,17
USW00014739,1972-01-28,0.17,27,22
USW00014739,1972-01-29,0,31,20
USW00014739,1972-01-30,0,36,23
USW00014739,1972-01-31,0,31,21
USW00014739,1972-02-01,0,35,20
USW00014739,1972-02-02,0.03,35,28
USW00014739,1972-02-03,1.19,43,21
USW00014739,1972-02-04,0.13,54,26
USW00014739,1972-02-05,0,26,18
USW00014739,1972-02-06,0.03,28,18
USW00014739,1972-02-07,0.11,28,14
